openresearch-ai      | INFO:     127.0.0.1:58284 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:58026 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:57218 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:50610 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:58406 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:54172 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:45448 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:33708 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:40148 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:60566 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:43178 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772248515645,"pid":1,"msg":"::1 - - [28/Feb/2026:03:15:15 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248545732,"pid":1,"msg":"::1 - - [28/Feb/2026:03:15:45 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248575833,"pid":1,"msg":"::1 - - [28/Feb/2026:03:16:15 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248605921,"pid":1,"msg":"::1 - - [28/Feb/2026:03:16:45 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248636035,"pid":1,"msg":"::1 - - [28/Feb/2026:03:17:16 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248666138,"pid":1,"msg":"::1 - - [28/Feb/2026:03:17:46 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:52240 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772248696245,"pid":1,"msg":"::1 - - [28/Feb/2026:03:18:16 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:50248 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:45698 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:52636 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:34346 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:37866 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:39830 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772248726354,"pid":1,"msg":"::1 - - [28/Feb/2026:03:18:46 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248756458,"pid":1,"msg":"::1 - - [28/Feb/2026:03:19:16 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248786557,"pid":1,"msg":"::1 - - [28/Feb/2026:03:19:46 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248816656,"pid":1,"msg":"::1 - - [28/Feb/2026:03:20:16 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248846770,"pid":1,"msg":"::1 - - [28/Feb/2026:03:20:46 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:36276 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:41990 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:51592 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:43348 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47902 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772248876921,"pid":1,"msg":"::1 - - [28/Feb/2026:03:21:16 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248907027,"pid":1,"msg":"::1 - - [28/Feb/2026:03:21:47 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:49756 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772248937126,"pid":1,"msg":"::1 - - [28/Feb/2026:03:22:17 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248967218,"pid":1,"msg":"::1 - - [28/Feb/2026:03:22:47 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772248997325,"pid":1,"msg":"::1 - - [28/Feb/2026:03:23:17 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:34172 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:52048 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249027436,"pid":1,"msg":"::1 - - [28/Feb/2026:03:23:47 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:43046 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249057526,"pid":1,"msg":"::1 - - [28/Feb/2026:03:24:17 +0000] \"HEAD /health HTTP/1.1\" 200 129 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249087628,"pid":1,"msg":"::1 - - [28/Feb/2026:03:24:47 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249117728,"pid":1,"msg":"::1 - - [28/Feb/2026:03:25:17 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249147814,"pid":1,"msg":"::1 - - [28/Feb/2026:03:25:47 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:33896 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249177901,"pid":1,"msg":"::1 - - [28/Feb/2026:03:26:17 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:32938 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:43664 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47742 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:48482 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249208023,"pid":1,"msg":"::1 - - [28/Feb/2026:03:26:48 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249238116,"pid":1,"msg":"::1 - - [28/Feb/2026:03:27:18 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249268199,"pid":1,"msg":"::1 - - [28/Feb/2026:03:27:48 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:41100 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249298306,"pid":1,"msg":"::1 - - [28/Feb/2026:03:28:18 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249328410,"pid":1,"msg":"::1 - - [28/Feb/2026:03:28:48 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249358518,"pid":1,"msg":"::1 - - [28/Feb/2026:03:29:18 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249388632,"pid":1,"msg":"::1 - - [28/Feb/2026:03:29:48 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249418722,"pid":1,"msg":"::1 - - [28/Feb/2026:03:30:18 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:37378 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47076 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:41796 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:58136 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:39384 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249448809,"pid":1,"msg":"::1 - - [28/Feb/2026:03:30:48 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249478905,"pid":1,"msg":"::1 - - [28/Feb/2026:03:31:18 +0000] \"HEAD /health HTTP/1.1\" 200 130 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:50178 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:46322 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:53976 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:53146 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:33820 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249508998,"pid":1,"msg":"::1 - - [28/Feb/2026:03:31:48 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249539095,"pid":1,"msg":"::1 - - [28/Feb/2026:03:32:19 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249569186,"pid":1,"msg":"::1 - - [28/Feb/2026:03:32:49 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:33644 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:57492 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249599279,"pid":1,"msg":"::1 - - [28/Feb/2026:03:33:19 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249629376,"pid":1,"msg":"::1 - - [28/Feb/2026:03:33:49 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249659469,"pid":1,"msg":"::1 - - [28/Feb/2026:03:34:19 +0000] \"HEAD /health HTTP/1.1\" 200 130 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:41646 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:51268 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249689563,"pid":1,"msg":"::1 - - [28/Feb/2026:03:34:49 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249719663,"pid":1,"msg":"::1 - - [28/Feb/2026:03:35:19 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:50822 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:49166 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:44978 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:54226 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249749776,"pid":1,"msg":"::1 - - [28/Feb/2026:03:35:49 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249779883,"pid":1,"msg":"::1 - - [28/Feb/2026:03:36:19 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249809984,"pid":1,"msg":"::1 - - [28/Feb/2026:03:36:49 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249840081,"pid":1,"msg":"::1 - - [28/Feb/2026:03:37:20 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:57788 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:60362 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772249870173,"pid":1,"msg":"::1 - - [28/Feb/2026:03:37:50 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249900276,"pid":1,"msg":"::1 - - [28/Feb/2026:03:38:20 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249930359,"pid":1,"msg":"::1 - - [28/Feb/2026:03:38:50 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249960445,"pid":1,"msg":"::1 - - [28/Feb/2026:03:39:20 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772249990558,"pid":1,"msg":"::1 - - [28/Feb/2026:03:39:50 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250020678,"pid":1,"msg":"::1 - - [28/Feb/2026:03:40:20 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250050765,"pid":1,"msg":"::1 - - [28/Feb/2026:03:40:50 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250068684,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:41:08 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250068694,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:41:08 +0000] \"GET /api/groups/invitations/pending HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250068709,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:41:08 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250080868,"pid":1,"msg":"::1 - - [28/Feb/2026:03:41:20 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250089357,"pid":1,"context":"auth","userId":"44d9089a-719b-4285-adf7-fcfb4bba7b5c","msg":"User logged out"}
openresearch-server  | {"level":"INFO","time":1772250089365,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:41:29 +0000] \"POST /api/auth/logout HTTP/1.1\" 200 37 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250110987,"pid":1,"msg":"::1 - - [28/Feb/2026:03:41:50 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:40182 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:57502 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250129627,"pid":1,"context":"auth","userId":"f784ab32-337e-4f6c-8b0b-410f8cd0eccb","email":"track3b@test.com","msg":"User registered successfully"}
openresearch-ai      | INFO:     127.0.0.1:53982 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:37516 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:54858 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:39866 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250129630,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:09 +0000] \"POST /api/auth/register HTTP/1.1\" 201 813 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:45736 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:50036 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250129665,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:09 +0000] \"GET /api/auth/me HTTP/1.1\" 200 230 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250141090,"pid":1,"msg":"::1 - - [28/Feb/2026:03:42:21 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:33446 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:46648 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:45950 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250158225,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:38 +0000] \"POST /api/groups HTTP/1.1\" 201 379 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250158243,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:38 +0000] \"GET /api/groups HTTP/1.1\" 200 467 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250159663,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:39 +0000] \"GET /api/groups/invitations/pending HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250164581,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:44 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 200 405 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250164592,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:44 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250164628,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:44 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 200 235 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250164645,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:44 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 200 2 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250170922,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:50 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:33264 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47086 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250170925,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:50 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:33994 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250170927,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:50 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 200 2 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:51692 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:51930 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:39746 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250171177,"pid":1,"msg":"::1 - - [28/Feb/2026:03:42:51 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250176792,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:56 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250176794,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:56 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:59232 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:35844 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250176813,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:42:56 +0000] \"GET /api/recommendations/trending HTTP/1.1\" 200 32292 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250184316,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:04 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250191746,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:11 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:38238 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250191770,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:11 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:43822 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:45254 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:38726 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:34904 - "GET /health HTTP/1.1" 200 OK
